Time,Tk,R
2438,"21,9223556","18,2809772"
2439,"21,914484","18,2802219"
2440,"21,9237251","18,2803993"
2441,"21,9306793","18,2805252"
2442,"21,9452915","18,2795829"
2443,"21,9658069","18,2796249"
2444,"21,9573707","18,2793083"
2445,"21,9545593","18,2792034"
2446,"21,9581031","18,2785797"
2447,"21,960886","18,2783088"
2448,"21,9756755","18,2781867"
2449,"22,0013427","18,2786159"
2450,"22,0289344","18,2784252"
2451,"22,0385799","18,2779598"
2452,"22,0510158","18,2782497"
2453,"22,0680503","18,2780933"
2454,"22,0759201","18,2781581"
2455,"22,0944252","18,2775764"
2456,"22,1139736","18,2773361"
2457,"22,133131","18,2771854"
2458,"22,1512908","18,2769279"
2459,"22,1550998","18,2761325"
2460,"22,1637725","18,2759037"
2461,"22,1810188","18,2752113"
2462,"22,1823539","18,2758541"
2463,"22,1914501","18,2753677"
2464,"22,2000427","18,2752666"
2465,"22,2184944","18,2756137"
2466,"22,2329158","18,2756252"
2467,"22,2331199","18,2747306"
2468,"22,2317485","18,275177"
2469,"22,2275352","18,2746791"
2470,"22,2171745","18,273878"
2471,"22,2031211","18,2740535"
2472,"22,1849803","18,2737483"
2473,"22,170124","18,273735"
2474,"22,1718635","18,2739467"
2475,"22,1656284","18,2735462"
2476,"22,1478328","18,2733001"
2477,"22,1358051","18,2729358"
2478,"22,1305427","18,273035"
2479,"22,122219","18,2730159"
2480,"22,1159095","18,2729778"
2481,"22,1049308","18,2729263"
2482,"22,0973949","18,2724761"
2483,"22,0886363","18,2728099"
2484,"22,0897712","18,2723102"
2485,"22,08399","18,2722568"
2486,"22,0553131","18,2715377"
2487,"22,0369873","18,2718296"
2488,"22,0221595","18,2712478"
2489,"22,0185146","18,2711486"
2490,"22,0245933","18,2707786"
2491,"22,0430049","18,2705383"
2492,"22,0437831","18,2708702"
2493,"22,0451087","18,2700386"
2494,"22,051279","18,2701034"
2495,"22,0577507","18,26972"
2496,"22,068325","18,2696647"
2497,"22,0870265","18,2693119"
2498,"22,0863418","18,2695884"
2499,"22,1110649","18,2696456"
2500,"22,1227397","18,268547"
2501,"22,1461162","18,2688694"
2502,"22,1551933","18,2685565"
2503,"22,1417274","18,268423"
2504,"22,1355075","18,2686462"
2505,"22,1255493","18,2681064"
2506,"22,1087017","18,2679347"
2507,"22,1029472","18,2677822"
2508,"22,1005859","18,2671737"
2509,"22,1064949","18,2673854"
2510,"22,1018161","18,2664871"
2511,"22,1103763","18,2670555"
2512,"22,1168537","18,26692"
2513,"22,1191329","18,2662734"
2514,"22,1133785","18,2665557"
2515,"22,1068706","18,2667655"
2516,"22,0895347","18,2658748"
2517,"22,0897674","18,2664394"
2518,"22,0784358","18,2659931"
2519,"22,0755672","18,2659168"
2520,"22,070671","18,2651042"
2521,"22,0737724","18,2647418"
2522,"22,0660037","18,2647781"
2523,"22,0545578","18,2644577"
2524,"22,0653171","18,2644557"
2525,"22,0738468","18,2645835"
2526,"22,0778045","18,2641868"
2527,"22,0759582","18,2642898"
2528,"22,0925617","18,2641029"
2529,"22,0920467","18,2641029"
2530,"22,0780143","18,2640361"
2531,"22,0735931","18,2635345"
2532,"22,0742206","18,2630462"
2533,"22,0889759","18,2631206"
2534,"22,0923957","18,2625083"
2535,"22,1025505","18,2622451"
2536,"22,1000461","18,2623653"
2537,"22,1035079","18,2621078"
2538,"22,1106414","18,2618389"
2539,"22,088211","18,2619552"
2540,"22,084402","18,2615833"
2541,"22,110363","18,2616786"
2542,"22,1265182","18,2619552"
2543,"22,1446647","18,2615242"
2544,"22,1582584","18,2611503"
2545,"22,1665554","18,2613105"
2546,"22,1680335","18,2606487"
2547,"22,1774997","18,2604408"
2548,"22,1842594","18,2605495"
2549,"22,1847229","18,2601985"
2550,"22,193407","18,2599525"
2551,"22,1861858","18,2604236"
2552,"22,188343","18,2600154"
2553,"22,1881599","18,2594661"
2554,"22,1751861","18,2595386"
2555,"22,1533279","18,2593612"
2556,"22,1473636","18,259159"
2557,"22,1349182","18,2600059"
2558,"22,1231193","18,2588462"
2559,"22,1208724","18,258646"
2560,"22,1101779","18,2584648"
2561,"22,1106109","18,258398"
2562,"22,1114292","18,2581825"
2563,"22,1119537","18,2579441"
2564,"22,1144618","18,2578926"
2565,"22,1050186","18,2571678"
2566,"22,1010589","18,2571411"
2567,"22,0897922","18,2570724"
2568,"22,0891113","18,2566757"
2569,"22,0887718","18,2570762"
2570,"22,0923099","18,2572193"
2571,"22,0813827","18,256731"
2572,"22,0701389","18,2565307"
2573,"22,0731182","18,2556304"
2574,"22,0713825","18,2556686"
2575,"22,0678443","18,2553939"
2576,"22,0642375","18,2556457"
2577,"22,055294","18,2557411"
2578,"22,0513401","18,2552452"
2579,"22,0540428","18,254877"
2580,"22,0518894","18,2548561"
2581,"22,0527362","18,2551383"
2582,"22,0510272","18,2545509"
2583,"22,0523071","18,2551212"
2584,"22,0462474","18,2536869"
2585,"22,053894","18,2540588"
2586,"22,0537528","18,254158"
2587,"22,0646095","18,2541923"
2588,"22,0671539","18,2539081"
2589,"22,0729026","18,2538433"
2590,"22,0695667","18,2536239"
2591,"22,049652","18,2522926"
2592,"22,0353336","18,2530364"
2593,"22,0313625","18,252695"
2594,"22,034523","18,2529335"
2595,"22,0343246","18,252367"
2596,"22,0503177","18,252367"
2597,"22,0460453","18,2518692"
2598,"22,0447864","18,2524337"
2599,"22,052864","18,252079"
2600,"22,0545482","18,2522716"
2601,"22,0535011","18,2523174"
2602,"22,0527629","18,2517452"
2603,"22,0473403","18,2518501"
2604,"22,0447788","18,2516288"
2605,"22,0376968","18,2511348"
2606,"22,0435276","18,2510471"
2607,"22,0390548","18,2511157"
2608,"22,0462551","18,2507762"
2609,"22,0515136","18,2499275"
2610,"22,0549621","18,2499523"
2611,"22,0437641","18,2499141"
2612,"22,051485","18,2496109"
2613,"22,0574684","18,2494754"
2614,"22,0467777","18,2493858"
2615,"22,0491085","18,2491111"
2616,"22,0549888","18,249361"
2617,"22,0598049","18,2490787"
2618,"22,0519905","18,2493152"
2619,"22,0559902","18,2483005"
2620,"22,0522308","18,247776"
2621,"22,0431156","18,2482051"
2622,"22,0445728","18,2479038"
2623,"22,0430679","18,2480754"
2624,"22,0522346","18,2482357"
2625,"22,0544891","18,2479362"
2626,"22,0691127","18,246664"
2627,"22,0707454","18,246416"
2628,"22,0787773","18,2467155"
2629,"22,0932598","18,2471008"
2630,"22,0813579","18,2471714"
2631,"22,0849456","18,2469425"
2632,"22,095066","18,2467231"
2633,"22,0971889","18,2465629"
2634,"22,1095905","18,2460899"
2635,"22,1104736","18,2460651"
2636,"22,1227836","18,246191"
2637,"22,120613","18,2458553"
2638,"22,1274509","18,2455387"
2639,"22,1206874","18,2455444"
2640,"22,1239337","18,2450847"
2641,"22,1233215","18,2449073"
2642,"22,1315574","18,2451343"
2643,"22,1422386","18,2446784"
2644,"22,1493892","18,2445659"
2645,"22,1621398","18,2445774"
2646,"22,1707706","18,2440471"
2647,"22,1816711","18,2437076"
2648,"22,1744632","18,2434883"
2649,"22,1629505","18,2436904"
2650,"22,1616344","18,243412"
2651,"22,1493988","18,2431659"
2652,"22,1382846","18,2427959"
2653,"22,1456775","18,2424106"
2654,"22,1462116","18,2432212"
2655,"22,145832","18,2430057"
2656,"22,1454086","18,2428264"
2657,"22,1176834","18,2422027"
2658,"22,1077175","18,2421646"
2659,"22,1048145","18,2419681"
2660,"22,1047344","18,241846"
2661,"22,107727","18,242052"
2662,"22,1017818","18,2420291"
2663,"22,0907878","18,2418346"
2664,"22,092596","18,2413272"
2665,"22,0958156","18,2411937"
2666,"22,0959663","18,2407798"
2667,"22,0899581","18,2406024"
2668,"22,0845317","18,2410068"
2669,"22,0812587","18,2404918"
2670,"22,0838222","18,240343"
2671,"22,0765495","18,2412471"
2672,"22,0914096","18,2408599"
2673,"22,0917491","18,2408199"
2674,"22,0867557","18,2399654"
2675,"22,0947132","18,2395896"
2676,"22,084114","18,2394294"
2677,"22,0888519","18,2394428"
2678,"22,0711593","18,2392024"
2679,"22,0710716","18,2391052"
2680,"22,0730304","18,2390441"
2681,"22,0684795","18,2390956"
2682,"22,0819625","18,2388324"
2683,"22,0803356","18,2385997"
2684,"22,0893554","18,238039"
2685,"22,0957889","18,2378501"
2686,"22,0961227","18,2386646"
2687,"22,0984554","18,238533"
2688,"22,0853614","18,2385997"
2689,"22,0927505","18,2373027"
2690,"22,0944938","18,2370052"
2691,"22,0938262","18,2373046"
2692,"22,0941829","18,2371559"
2693,"22,0933074","18,2370262"
2694,"22,0907554","18,2378273"
2695,"22,0853042","18,2373447"
2696,"22,1061286","18,2366504"
2697,"22,1358509","18,2364902"
2698,"22,1795005","18,236742"
2699,"22,2294254","18,2356777"
2700,"22,2494277","18,2355213"
2701,"22,258192","18,2353668"
2702,"22,2985134","18,2351512"
2703,"22,3368301","18,2350864"
2704,"22,3458499","18,2354927"
2705,"22,3303432","18,2354145"
2706,"22,3012657","18,2353649"
2707,"22,2688159","18,2351684"
2708,"22,2447814","18,2352199"
2709,"22,2560558","18,2346534"
2710,"22,2706508","18,2346248"
2711,"22,2885112","18,2337284"
2712,"22,3111553","18,2333393"
2713,"22,3201293","18,2336883"
2714,"22,3219261","18,2339"
2715,"22,3329715","18,2339439"
2716,"22,3273582","18,23386"
2717,"22,3037033","18,2332744"
2718,"22,2802944","18,2334766"
2719,"22,263504","18,233385"
2720,"22,2424545","18,2328624"
2721,"22,2203941","18,2329483"
2722,"22,2153205","18,2325897"
2723,"22,2317523","18,2326641"
2724,"22,2390651","18,2323627"
2725,"22,2326583","18,2320861"
2726,"22,2496261","18,2322978"
2727,"22,2363681","18,2321395"
2728,"22,2297134","18,2315921"
2729,"22,2180194","18,2311916"
2730,"22,2008285","18,2308025"
2731,"22,1873111","18,2312908"
2732,"22,1677036","18,231142"
2733,"22,1553554","18,2309722"
2734,"22,1534843","18,2304763"
2735,"22,1229763","18,2303104"
2736,"22,0977401","18,2303256"
2737,"22,1026077","18,2301578"
2738,"22,0990924","18,2302436"
2739,"22,1089076","18,2300262"
2740,"22,1100997","18,2300014"
2741,"22,0892486","18,2295475"
2742,"22,0625572","18,2294654"
2743,"22,0655593","18,2290306"
2744,"22,065155","18,2296028"
2745,"22,0748519","18,2296352"
2746,"22,0817451","18,2293109"
2747,"22,1024913","18,2289848"
2748,"22,1024723","18,2288818"
2749,"22,1035823","18,2286472"
2750,"22,0840816","18,2284679"
2751,"22,0776004","18,2287292"
2752,"22,0937709","18,2284202"
2753,"22,0837993","18,2284812"
2754,"22,0751743","18,2276611"
2755,"22,0670433","18,2275218"
2756,"22,0731315","18,2267799"
2757,"22,0704898","18,2265605"
2758,"22,0799026","18,2267723"
2759,"22,0803031","18,2272758"
2760,"22,0985279","18,2273368"
2761,"22,1283073","18,2270793"
2762,"22,1378364","18,226654"
2763,"22,1326599","18,2268505"
2764,"22,1371326","18,2260169"
2765,"22,1426811","18,2261028"
2766,"22,1345214","18,2258205"
2767,"22,1760635","18,2259311"
2768,"22,191883","18,2260246"
2769,"22,1816463","18,2257137"
2770,"22,204977","18,2256164"
2771,"22,209999","18,2251605"
2772,"22,2282352","18,2251873"
2773,"22,2230224","18,225233"
2774,"22,2260627","18,2243595"
2775,"22,2310962","18,2244606"
2776,"22,2175483","18,2242851"
2777,"22,1912517","18,2242355"
2778,"22,1706562","18,2244758"
2779,"22,1577396","18,224102"
2780,"22,1587257","18,224121"
2781,"22,1512832","18,2238845"
2782,"22,1676616","18,2239379"
2783,"22,2080631","18,2240047"
2784,"22,2240295","18,2239627"
2785,"22,2251491","18,2233867"
2786,"22,2313938","18,2234458"
2787,"22,2411289","18,2237777"
2788,"22,2577075","18,2231388"
2789,"22,2584724","18,2226123"
2790,"22,2618331","18,2226657"
2791,"22,2569084","18,2229442"
2792,"22,2683429","18,2224273"
2793,"22,2776126","18,2223415"
2794,"22,2668457","18,222517"
2795,"22,2850589","18,222023"
2796,"22,3053054","18,22192"
2797,"22,3230953","18,2216911"
2798,"22,335926","18,2217159"
2799,"22,3494548","18,2214736"
2800,"22,3603038","18,2213973"
2801,"22,3545551","18,2208843"
2802,"22,3256397","18,22056"
2803,"22,2922668","18,2204875"
2804,"22,2598609","18,2210483"
2805,"22,2389888","18,2210998"
2806,"22,2089729","18,2205142"
2807,"22,1978645","18,2206134"
2808,"22,1895923","18,2204532"
2809,"22,1777057","18,2201938"
2810,"22,1743812","18,2199497"
2811,"22,1587486","18,2201061"
2812,"22,1587142","18,2199554"
2813,"22,1552333","18,2189922"
2814,"22,1390304","18,2198429"
2815,"22,1270446","18,2197647"
2816,"22,1356887","18,218584"
2817,"22,1320953","18,2187385"
2818,"22,1450176","18,218647"
2819,"22,1676273","18,2185306"
2820,"22,1782321","18,2186756"
2821,"22,1948032","18,2181282"
2822,"22,2017974","18,2186851"
2823,"22,201725","18,2179431"
2824,"22,1949844","18,2180023"
2825,"22,1675376","18,2178077"
2826,"22,1713256","18,2174148"
2827,"22,1878948","18,2175903"
2828,"22,1924858","18,2175693"
2829,"22,2035617","18,2171039"
2830,"22,2073593","18,2174243"
2831,"22,2191753","18,216629"
2832,"22,2173233","18,2168598"
2833,"22,2194061","18,2167911"
2834,"22,2247619","18,2164459"
2835,"22,2170848","18,2165832"
2836,"22,2063236","18,2165641"
2837,"22,2096347","18,2163238"
2838,"22,2136554","18,2164802"
2839,"22,1989688","18,2154788"
2840,"22,1983203","18,2155246"
2841,"22,1827411","18,2155761"
2842,"22,1959095","18,21562"
2843,"22,2032318","18,2152023"
2844,"22,2230682","18,2152881"
2845,"22,2554569","18,2153778"
2846,"22,2506847","18,2149333"
2847,"22,234579","18,2142925"
2848,"22,2045192","18,2147712"
2849,"22,1988258","18,2151069"
2850,"22,1855182","18,2148284"
2851,"22,1793136","18,2142047"
2852,"22,1742839","18,2138271"
2853,"22,1839237","18,2135162"
2854,"22,1850051","18,213375"
2855,"22,1787948","18,2130184"
2856,"22,1865158","18,2132148"
2857,"22,1974868","18,2124233"
2858,"22,2121124","18,2129383"
2859,"22,2098026","18,2138843"
2860,"22,209896","18,2134017"
2861,"22,2104988","18,2134609"
2862,"22,2241134","18,2131481"
2863,"22,2099323","18,2127628"
2864,"22,218954","18,212965"
2865,"22,2193489","18,2126693"
2866,"22,2221965","18,2118797"
2867,"22,2192058","18,2118968"
2868,"22,1999034","18,2120914"
2869,"22,1915187","18,2120876"
2870,"22,1922206","18,2118968"
2871,"22,193983","18,2120361"
2872,"22,1887893","18,2119426"
2873,"22,1950359","18,2117404"
2874,"22,1933212","18,2114887"
2875,"22,1882076","18,2114601"
2876,"22,1908111","18,2113914"
2877,"22,1823616","18,2111396"
2878,"22,1925868","18,2111949"
2879,"22,2151947","18,2103862"
2880,"22,2301769","18,2101879"
2881,"22,2699661","18,2105121"
2882,"22,3058071","18,2095565"
2883,"22,3156185","18,2096614"
2884,"22,3421802","18,2103252"
2885,"22,3431072","18,2101783"
2886,"22,341526","18,2095127"
2887,"22,3455657","18,2091159"
2888,"22,3581924","18,2092552"
2889,"22,3519744","18,2091884"
2890,"22,3621006","18,2090473"
2891,"22,3551654","18,2091236"
2892,"22,369276","18,2091426"
2893,"22,3735828","18,2088813"
2894,"22,3560009","18,2085838"
2895,"22,3625755","18,2085952"
2896,"22,3596839","18,2082958"
2897,"22,3689842","18,2081146"
2898,"22,3554382","18,2081756"
2899,"22,3503398","18,2076282"
2900,"22,3660926","18,2077903"
2901,"22,3696575","18,2080307"
2902,"22,3637619","18,2079772"
2903,"22,3458766","18,2074871"
2904,"22,3447666","18,2068786"
2905,"22,4336719","18,2069625"
2906,"22,478033","18,2064208"
2907,"22,5008583","18,2070941"
2908,"22,5057144","18,2069988"
2909,"22,4461212","18,2065181"
2910,"22,4127712","18,2061061"
2911,"22,351118","18,2065505"
2912,"22,3205795","18,2069969"
2913,"22,2983055","18,2070598"
2914,"22,2635822","18,2063579"
2915,"22,2351646","18,2059421"
2916,"22,2311916","18,2058506"
2917,"22,2001628","18,2053718"
2918,"22,1794338","18,2054386"
2919,"22,1775188","18,2050514"
2920,"22,1598567","18,2051963"
2921,"22,159275","18,205162"
2922,"22,168415","18,2052192"
2923,"22,1864223","18,2047786"
2924,"22,2088928","18,2048282"
2925,"22,2129764","18,2045936"
2926,"22,2188091","18,2042732"
2927,"22,2254886","18,2042312"
2928,"22,241518","18,2041378"
2929,"22,2848014","18,2040576"
2930,"22,3022899","18,2039699"
2931,"22,3258991","18,2037506"
2932,"22,3097801","18,2039031"
2933,"22,277956","18,2036247"
2934,"22,2411746","18,2033481"
2935,"22,2084121","18,2030525"
2936,"22,2062473","18,2032871"
2937,"22,2128219","18,2034206"
2938,"22,20582","18,2029132"
2939,"22,1925659","18,2031345"
2940,"22,1769638","18,2027359"
2941,"22,1745891","18,2026462"
2942,"22,1670703","18,2025947"
2943,"22,1524047","18,2022018"
2944,"22,1654396","18,2023086"
2945,"22,1648654","18,2019462"
2946,"22,1897754","18,2019901"
2947,"22,1995277","18,2019653"
2948,"22,2217655","18,202156"
2949,"22,2497711","18,2012271"
2950,"22,2608413","18,2010574"
2951,"22,3056888","18,2011489"
2952,"22,3406333","18,2008705"
2953,"22,3598232","18,2011108"
2954,"22,3965034","18,200962"
2955,"22,41156","18,2010097"
2956,"22,4084205","18,2008724"
2957,"22,4011516","18,2003993"
2958,"22,3980884","18,2002296"
2959,"22,3847942","18,1998577"
2960,"22,381607","18,200201"
2961,"22,3703212","18,2003631"
2962,"22,3557567","18,199871"
2963,"22,3509845","18,200098"
2964,"22,3662967","18,1994857"
2965,"22,3509845","18,1994743"
2966,"22,3581333","18,1990604"
2967,"22,3537578","18,1999568"
2968,"22,347742","18,1993484"
2969,"22,3355789","18,1989994"
2970,"22,3284511","18,1986618"
2971,"22,3256034","18,1988487"
2972,"22,3326702","18,1987895"
2973,"22,3348903","18,1986942"
2974,"22,340311","18,1984844"
2975,"22,3421325","18,1981124"
2976,"22,3360633","18,1984767"
2977,"22,3390617","18,1976413"
2978,"22,3428955","18,1978969"
2979,"22,34025","18,1974945"
2980,"22,3492279","18,1974506"
2981,"22,341053","18,1978111"
2982,"22,3561515","18,1976032"
2983,"22,3606815","18,1974658"
2984,"22,360733","18,1968479"
2985,"22,3769435","18,1970367"
2986,"22,3999671","18,1966667"
2987,"22,4512271","18,1966361"
2988,"22,51688","18,1967563"
2989,"22,5167636","18,1965217"
2990,"22,4939155","18,1965122"
2991,"22,4411964","18,1959075"
2992,"22,3943252","18,1959857"
2993,"22,3874053","18,1956863"
2994,"22,3801193","18,1961498"
2995,"22,3359012","18,1956462"
2996,"22,3037586","18,1961784"
2997,"22,2927303","18,1952419"
2998,"22,3190841","18,1947517"
2999,"22,3254585","18,1951446"
3000,"22,3366355","18,1952209"
3001,"22,3293285","18,1946601"
3002,"22,3026351","18,1951103"
3003,"22,2678737","18,1951522"
3004,"22,2537593","18,1951122"
3005,"22,2342758","18,1949176"
3006,"22,2260074","18,1951026"
3007,"22,2171878","18,1948204"
3008,"22,1978549","18,1949024"
3009,"22,20228","18,1941299"
3010,"22,1827678","18,1942253"
3011,"22,2000217","18,1939735"
3012,"22,1918182","18,1944332"
3013,"22,1960391","18,1943054"
3014,"22,20195","18,1940631"
3015,"22,2066307","18,1935482"
3016,"22,2136344","18,1933555"
3017,"22,2257709","18,1930007"
3018,"22,2504711","18,1927413"
3019,"22,2519416","18,1928501"
3020,"22,268938","18,19281"
3021,"22,2825412","18,1925029"
3022,"22,3028087","18,192131"
3023,"22,2953376","18,1919574"
3024,"22,2968101","18,1922283"
3025,"22,3005046","18,192625"
3026,"22,2939739","18,1925067"
3027,"22,3181838","18,1918468"
3028,"22,3303813","18,192398"
3029,"22,3621463","18,1911983"
3030,"22,3105926","18,1916751"
3031,"22,3048439","18,1915454"
3032,"22,269247","18,1913757"
3033,"22,2244148","18,1909427"
3034,"22,2057456","18,191246"
3035,"22,2063255","18,1910572"
3036,"22,2041778","18,1909694"
3037,"22,1978645","18,1907253"
3038,"22,1827678","18,1909084"
3039,"22,1727809","18,1906356"
3040,"22,1503505","18,1904087"
3041,"22,1415767","18,1900672"
3042,"22,1329822","18,1902751"
3043,"22,1273059","18,1902008"
3044,"22,1440925","18,1900672"
3045,"22,1389465","18,1902885"
3046,"22,1265716","18,1896038"
3047,"22,1276683","18,1891956"
3048,"22,1502227","18,1889514"
3049,"22,1508808","18,1889667"
3050,"22,1408081","18,1892375"
3051,"22,1334552","18,1893081"
3052,"22,1341361","18,1890678"
3053,"22,1486606","18,1887645"
3054,"22,1665363","18,1890163"
3055,"22,1917533","18,1889991"
3056,"22,1752662","18,1886615"
3057,"22,1449031","18,1888313"
3058,"22,1211032","18,1889991"
3059,"22,10713","18,1884918"
3060,"22,1025371","18,1880245"
3061,"22,1080169","18,187849"
3062,"22,12714","18,188137"
3063,"22,139347","18,1876354"
3064,"22,1517391","18,1876716"
3065,"22,1159381","18,1868133"
3066,"22,0988159","18,1874961"
3067,"22,0809345","18,1874809"
